time,actual_water_mean,predicted_water_mean,error_predicted_minus_actual,rmse,mae,bias
2012-01-01 00:00:00,278.4166847059229,279.8080792301501,1.3913945242272234,1.6675592804866495,1.4444840480442158,1.391394524227241
2012-01-01 03:00:00,278.5072772523611,279.813337918881,1.3060606665198975,1.652997076299343,1.36601522533871,1.3060606665198957
2012-01-01 06:00:00,279.0007052394325,279.78236081839447,0.7816555789619883,1.2873892029608793,1.017047871064831,0.7816555789620193
2012-01-01 09:00:00,279.70110441406416,279.74030932667887,0.039204912614707155,1.1256318297228702,0.9077246421638752,0.039204912614677664
2012-01-01 12:00:00,278.6900702282059,279.710085763218,1.020015535012078,1.3519802823888996,1.1024630747316844,1.020015535012087
2012-01-01 15:00:00,278.105542094859,279.73686893257315,1.6313268377141412,1.924090138091489,1.685781465452609,1.631326837714159
2012-01-01 18:00:00,279.83725873492637,279.8118210880394,-0.02543764688698502,1.356888196757953,1.0676109914225502,-0.02543764688696119
2012-01-01 21:00:00,281.5660807461661,280.08333703545634,-1.4827437107097694,1.885025432667766,1.5962023678739725,-1.4827437107097479
2012-01-02 00:00:00,282.1454787093734,280.33179173146647,-1.8136869779069116,2.073095749120346,1.855497247897408,-1.8136869779069098
2012-01-02 03:00:00,282.37261332274755,280.4280382319515,-1.944575090796036,2.231348018051476,1.9922590925440893,-1.9445750907960853
2012-01-02 06:00:00,282.716339523814,280.52448384835606,-2.19185567545793,2.4899755227519718,2.2403866591510444,-2.191855675457909
2012-01-02 09:00:00,282.93987401656176,280.5197665311789,-2.4201074853828572,2.7146415325613598,2.449218365263198,-2.4201074853828213
2012-01-02 12:00:00,281.00485220904983,280.69453931102345,-0.31031289802638184,1.278247083635517,0.9817212977826009,-0.3103128980263461
2012-01-02 15:00:00,280.2996429079247,280.8024935537611,0.5028506458364177,1.5986480186065464,1.1891723455068597,0.5028506458364452
2012-01-02 18:00:00,281.0723278109918,280.8035623709714,-0.26876544002038827,1.32647757660518,1.0268346877128727,-0.2687654400203455
2012-01-02 21:00:00,281.1567184403056,280.7989019235934,-0.35781651671220516,0.9980949110370234,0.7847845485008482,-0.3578165167122107
2012-01-03 00:00:00,280.71836153582586,280.7391256865325,0.020764150706611417,0.7852811134196204,0.612279130626703,0.020764150706574162
2012-01-03 03:00:00,280.75651257071775,280.6004819213182,-0.15603064939955402,0.9104991072530247,0.6907187609586241,-0.15603064939960298
2012-01-03 06:00:00,281.10592211357283,280.4383647792096,-0.6675573343632095,1.0731949155414964,0.8498864657446791,-0.667557334363202
2012-01-03 09:00:00,281.282301130567,280.3726910129575,-0.9096101176095317,1.3012654665122583,1.0861450415054963,-0.9096101176095255
2012-01-03 12:00:00,280.900683507203,280.32014635969927,-0.5805371475037191,1.10748534878385,0.9113940150397081,-0.580537147503692
2012-01-03 15:00:00,280.7771325144962,280.1769819674356,-0.6001505470605935,1.0367951728272593,0.8565155202165945,-0.6001505470606336
2012-01-03 18:00:00,280.92273632782803,280.3225150975671,-0.6002212302609564,1.0980346814006372,0.8503061723470638,-0.6002212302609171
2012-01-03 21:00:00,281.05028567450023,280.468062180595,-0.5822234939052464,1.0563293012286035,0.8582926461290672,-0.5822234939052651
2012-01-04 00:00:00,281.0900056881949,280.51432786887176,-0.5756778193231185,1.1021927214689662,0.8827062477698765,-0.5756778193230859
2012-01-04 03:00:00,281.31684502994807,280.76030296056723,-0.5565420693808392,1.0413200140756997,0.7927039168348369,-0.5565420693808519
2012-01-04 06:00:00,281.838804542149,281.18830849814026,-0.6504960440087189,1.073237461598011,0.8625626842746786,-0.6504960440087063
2012-01-04 09:00:00,282.2431043131746,281.6492985893362,-0.5938057238384431,1.1409705496565217,0.8875975368540957,-0.5938057238384494
2012-01-04 12:00:00,281.95427440119596,281.81544637592754,-0.13882802526842397,0.9982157126680644,0.793204183798679,-0.1388280252684212
2012-01-04 15:00:00,281.7072716658778,281.80620232841034,0.09893066253255256,0.9552553973630261,0.7415484439221797,0.09893066253255248
2012-01-04 18:00:00,281.86070479400775,281.6435922829603,-0.21711251104744633,1.0267623107266381,0.7282646899830748,-0.21711251104742102
2012-01-04 21:00:00,282.08631901303755,281.49647094618564,-0.5898480668519142,1.1394092318672455,0.8077885198726142,-0.5898480668519147
2012-01-05 00:00:00,282.00419633142405,281.12822955346337,-0.8759667779606843,1.1961259336621053,0.9631433434557461,-0.8759667779606488
2012-01-05 03:00:00,281.2493080137379,280.8872766622364,-0.3620313515015141,0.952149034706784,0.7098061139360675,-0.3620313515015181
2012-01-05 06:00:00,280.6615631267385,280.5234654882899,-0.1380976384485848,0.8558707772578154,0.6901199781242704,-0.13809763844861067
2012-01-05 09:00:00,280.3564212083269,280.36187264569577,0.005451437368890311,0.7730069415043848,0.6073502813309493,0.005451437368892497
2012-01-05 12:00:00,280.10534840762824,280.0592031475952,-0.04614526003302899,0.8689747493804744,0.6812702974537161,-0.046145260032999826
2012-01-05 15:00:00,279.9322981893179,279.83749207892174,-0.0948061103961777,0.8426919720679329,0.6619718330932376,-0.09480611039618897
2012-01-05 18:00:00,279.8495837675034,279.91847049291323,0.06888672540981133,0.9555966710330098,0.8080508728728569,0.06888672540977155
2012-01-05 21:00:00,280.17637737305057,280.00637875243325,-0.16999862061732074,1.0928446129278166,0.9060900912355102,-0.16999862061731835
2012-01-06 00:00:00,279.69283514185827,279.8774724840589,0.18463734220063088,1.0275516745273503,0.8177014675688565,0.18463734220061315
2012-01-06 03:00:00,278.99247826465063,279.88289718372,0.8904189190693614,1.3878202346819652,1.0586687939256931,0.8904189190694003
2012-01-06 06:00:00,278.59647891076247,279.8483030810611,1.2518241702986188,1.6410039702330428,1.3383535162459788,1.251824170298662
2012-01-06 09:00:00,278.5720227758307,279.8359509237895,1.2639281479587794,1.6260674238730246,1.3372450006474979,1.2639281479588125
2012-01-06 12:00:00,278.3084612737945,279.8509059608969,1.5424446871024315,1.8610465827809732,1.5753820257199898,1.5424446871024535
2012-01-06 15:00:00,278.17974066755113,279.84809380749005,1.6683531399389153,1.9511121922544217,1.6913687389117804,1.6683531399388876
2012-01-06 18:00:00,278.5177332609282,279.7655090738517,1.2477758129235212,1.469777172239284,1.2837734808095143,1.2477758129235135
2012-01-06 21:00:00,278.4509815847777,279.80296870858643,1.3519871238087262,1.6075464086731002,1.3852026038848764,1.351987123808705
2012-01-07 00:00:00,278.20425781363997,279.7572856018247,1.5530277881847496,1.7477662501711624,1.5633007340316198,1.553027788184754
2012-01-07 03:00:00,278.18646381379534,279.7594458569693,1.5729820431739654,1.725776247471283,1.5773540616962676,1.572982043173991
2012-01-07 06:00:00,278.30799151278416,279.75474293779826,1.4467514250140994,1.6004232297980419,1.4525196346414533,1.4467514250141162
2012-01-07 09:00:00,278.47863447267304,279.75095289856176,1.2723184258887272,1.4657280620132762,1.2836252585191317,1.2723184258887184
2012-01-07 12:00:00,278.46123673523505,279.7671914003912,1.3059546651561504,1.5254710352427454,1.3140641617179964,1.3059546651561664
2012-01-07 15:00:00,278.3803295571749,279.7823391681372,1.4020096109622955,1.6110655428497065,1.413076919809343,1.4020096109623055
2012-01-07 18:00:00,278.45974566075984,279.7590874682635,1.2993418075036516,1.5978807119589333,1.3184251196196966,1.2993418075036354
2012-01-07 21:00:00,278.9191401209423,279.8674449245443,0.9483048036020136,1.346967442389057,1.0645545042722855,0.9483048036020172
2012-01-08 00:00:00,279.33895599270363,279.90278211746227,0.5638261247586343,1.1077368316884817,0.8649683171268493,0.5638261247586163
2012-01-08 03:00:00,279.6004974079119,280.06938553179873,0.46888812388681345,1.1534222885608756,0.9216818535006975,0.4688881238867982
2012-01-08 06:00:00,279.8148810138217,280.3864013473882,0.5715203335664683,1.2403250058878428,1.014215145113662,0.5715203335664774
2012-01-08 09:00:00,279.95797687268634,280.40692183032854,0.44894495764219755,1.2038187838180756,0.9797030862653288,0.44894495764217307
2012-01-08 12:00:00,280.0659769508517,280.2969602896992,0.23098333884752265,1.0553896455548564,0.854293221575327,0.23098333884754418
2012-01-08 15:00:00,280.2521219715829,280.2046110301482,-0.047510941434666165,1.0239140084087428,0.8217814956075746,-0.04751094143466503
2012-01-08 18:00:00,280.7964380023658,280.81696902169466,0.020531019328871025,1.0754146170160608,0.8525752138848629,0.02053101932891294
2012-01-08 21:00:00,281.210210090953,280.8493095015369,-0.3609005894161328,0.9813430601276104,0.7383168265295827,-0.3609005894161807
2012-01-09 00:00:00,281.2242921767562,280.81835758968623,-0.40593458706996444,1.1424193951859447,0.8811813419552456,-0.40593458706992513
2012-01-09 03:00:00,281.2736063897064,280.76230551449663,-0.5113008752097699,1.2375763153950212,0.9173506583280168,-0.5113008752097769
2012-01-09 06:00:00,281.38140269611193,280.81409605137407,-0.5673066447378687,1.228742363811261,0.9133268671101507,-0.567306644737859
2012-01-09 09:00:00,281.37358184664834,280.86400167266163,-0.5095801739867056,1.1186762378230068,0.843727405900068,-0.5095801739867115
2012-01-09 12:00:00,281.08990572599896,280.7325386898678,-0.3573670361311656,1.0507014189702717,0.7915576569061374,-0.35736703613119253
2012-01-09 15:00:00,280.83164246633686,280.7007914404254,-0.13085102591145414,1.0433062069722507,0.8624655896054142,-0.13085102591140713
2012-01-09 18:00:00,280.9046824180243,280.61615142141665,-0.2885309966076761,1.0343466869237294,0.8283198699401816,-0.2885309966076924
2012-01-09 21:00:00,281.05813881410614,280.3846606751002,-0.6734781390059652,1.197525669442049,0.9411706973303988,-0.6734781390059196
2012-01-10 00:00:00,280.7083631038121,280.1335502628168,-0.5748128409952642,1.088993613222492,0.8949938495059866,-0.5748128409953025
2012-01-10 03:00:00,280.1323957321718,279.8105348461626,-0.3218608860091763,1.0835947076812424,0.926248297603399,-0.32186088600916635
2012-01-10 06:00:00,279.61586170298017,279.77607012719034,0.16020842421016823,1.118885522630269,0.9027189733783372,0.1602084242102159
2012-01-10 09:00:00,279.0312045590588,279.7406627546799,0.7094581956210959,1.3583002364603425,1.1174843469419624,0.7094581956210574
2012-01-10 12:00:00,277.89174518782306,279.61208243449914,1.7203372466760811,2.115503043265229,1.7696110281382909,1.72033724667609
2012-01-10 15:00:00,277.1776757963845,279.4833669400805,2.305691143695981,2.625091478123647,2.310792216708798,2.3056911436960066
2012-01-10 18:00:00,277.76551211649735,279.4936958456327,1.7281837291353668,2.070508316348905,1.7832821407894424,1.7281837291353557
2012-01-10 21:00:00,278.6050163355196,279.5047435917758,0.8997272562561989,1.452700249753323,1.1294064820900385,0.8997272562562014
2012-01-11 00:00:00,278.44574873828526,279.59540398463673,1.1496552463514718,1.5627463676085827,1.2652456311388693,1.1496552463514291
2012-01-11 03:00:00,277.9064219856002,279.67904329122393,1.7726213056237157,2.12619740453943,1.7875984163489256,1.7726213056237319
2012-01-11 06:00:00,277.70912964539167,279.6883613732015,1.979231727809804,2.2581545577826434,1.9835670793399103,1.9792317278098093
2012-01-11 09:00:00,277.8324153560736,279.6406309664203,1.8082156103466787,2.0667216966842017,1.8127953027449346,1.8082156103467026
2012-01-11 12:00:00,276.2183190186594,279.5933188581649,3.374999839505506,3.614984685657235,3.3749998395055054,3.3749998395055054
2012-01-11 15:00:00,275.5537178293886,279.5319202085092,3.978202379120603,4.219418788029008,3.9782023791205865,3.9782023791205865
2012-01-11 18:00:00,276.7195725020349,279.60405335730366,2.884480855268748,3.067953306753758,2.8864648177108934,2.8844808552687407
2012-01-11 21:00:00,277.8246827452081,279.8602224739283,2.0355397287201527,2.269202636945845,2.080816123308706,2.035539728720146
2012-01-12 00:00:00,277.91898434491105,279.82826077571735,1.909276430806301,2.09338216226214,1.9240230496883035,1.9092764308063177
2012-01-12 03:00:00,277.5805089683453,279.811659747574,2.231150779228699,2.4791381715560123,2.2366652463103907,2.2311507792286696
2012-01-12 06:00:00,277.6423250488065,279.81098753663355,2.168662487827021,2.4868299737244213,2.1808711442712667,2.1686624878270178
2012-01-12 09:00:00,277.92741559806035,279.840500494971,1.913084896910675,2.265498154242977,1.9332520620962619,1.9130848969106964
2012-01-12 12:00:00,276.5185802143743,279.85707030806014,3.3384900936858344,3.561638287309006,3.3385343181687497,3.3384900936858264
2012-01-12 15:00:00,276.269188200143,279.85069109289276,3.581502892749768,3.762805079729551,3.5815528282867786,3.581502892749767
2012-01-12 18:00:00,277.5276581594645,279.8867098099317,2.3590516504671655,2.5417861576574836,2.3717450542826577,2.3590516504671823
2012-01-12 21:00:00,278.47493099209225,279.6504824762241,1.1755514841318586,1.5602592901118053,1.3110654034623996,1.1755514841318884
2012-01-13 00:00:00,278.6435438083732,279.8441758961401,1.2006320877669054,1.5473714485826702,1.3183087464867604,1.2006320877668613
2012-01-13 03:00:00,278.3766824397856,279.78591723089534,1.409234791109725,1.7112151986139652,1.467062466389153,1.4092347911097258
2012-01-13 06:00:00,278.23434102391553,279.70869696123447,1.4743559373189328,1.818211370925841,1.5281696332938994,1.4743559373189261
2012-01-13 09:00:00,278.14538733625784,279.68292846169703,1.5375411254391906,1.9454714630415595,1.5962786267579876,1.5375411254392328
2012-01-13 12:00:00,276.4484505723516,279.665838793816,3.2173882214644323,3.5271061617708703,3.217396189191126,3.217388221464451
2012-01-13 15:00:00,275.77424489455314,279.6809169227009,3.9066720281477387,4.174995696390582,3.9067074681820113,3.9066720281477463
2012-01-13 18:00:00,276.9226597569547,279.8578126543447,2.935152897389969,3.0963556954419036,2.9352542444133998,2.935152897390008
2012-01-13 21:00:00,277.86495135120884,279.72074878605866,1.8557974348498192,2.1109090796262144,1.878218604214001,1.855797434849795
2012-01-14 00:00:00,278.0046296433097,279.83772272113475,1.8330930778250263,2.0229047763093577,1.8518154535726807,1.8330930778250583
2012-01-14 03:00:00,277.94949464641064,279.6922498660606,1.7427552196499505,1.9737883137096481,1.8016741577446926,1.7427552196499452
2012-01-14 06:00:00,277.90219796062615,279.5345307808311,1.6323328202049652,1.903185944199933,1.7452080566328252,1.6323328202049356
2012-01-14 09:00:00,277.4562496061885,279.55649940559437,2.1002497994058444,2.352795834151045,2.1314980107172405,2.1002497994058813
2012-01-14 12:00:00,277.04512423268335,279.4775985860831,2.432474353399755,2.7129556119687948,2.5123498451009136,2.432474353399781
2012-01-14 15:00:00,276.97770447870056,279.4186196181726,2.440915139472054,2.70646118541791,2.5476269118314163,2.4409151394720556
2012-01-14 18:00:00,277.4140260171265,279.4101974340872,1.9961714169606921,2.2687554134007906,2.0642996116411223,1.9961714169607125
2012-01-14 21:00:00,277.21168491911055,279.40027916644846,2.188594247337903,2.470929433350965,2.2208899034677514,2.188594247337939
2012-01-15 00:00:00,276.9322113242977,279.3823335900535,2.4501222657557946,2.7001545366695954,2.4595312899886284,2.4501222657557955
2012-01-15 03:00:00,276.4078638846373,279.38479349816885,2.9769296135315244,3.236102582678727,2.984929917589107,2.9769296135315373
2012-01-15 06:00:00,275.9679011543688,279.38007405181474,3.4121728974459415,3.662420748574038,3.4122150909985183,3.412172897445926
2012-01-15 09:00:00,275.7131121820247,279.3589139026925,3.645801720667805,3.8319776271000157,3.645823991903782,3.6458017206677744
2012-01-15 12:00:00,274.62625322688433,279.36899526798635,4.742742041102019,4.95906114391519,4.742742041102022,4.742742041102022
2012-01-15 15:00:00,274.05937229566774,279.4006070593254,5.341234763657667,5.562315197788374,5.341234763657668,5.341234763657668
2012-01-15 18:00:00,274.64976023225,279.4428788417342,4.793118609484225,4.933613061913393,4.79311860948422,4.79311860948422
2012-01-15 21:00:00,275.36241263542195,279.4754486910831,4.113036055661155,4.214074558856145,4.113058029907342,4.113036055661147
2012-01-16 00:00:00,275.41819453575465,279.46632396447274,4.0481294287180845,4.138617187528239,4.048151368465456,4.048129428718077
2012-01-16 03:00:00,274.8958701130716,279.4673579862516,4.57148787317999,4.72706049319114,4.571487873179999,4.571487873179999
2012-01-16 06:00:00,274.4925422175818,279.4433347390951,4.9507925215133355,5.16619862109215,4.950792521513342,4.950792521513342
2012-01-16 09:00:00,274.1440115849516,279.45178074086346,5.307769155911842,5.587824281068806,5.307769155911876,5.307769155911876
2012-01-16 12:00:00,273.2888975375339,279.47868695324775,6.189789415713847,6.517571890092914,6.189789415713883,6.189789415713883
2012-01-16 15:00:00,272.9827420600164,279.52148054975623,6.538738489739842,6.860177882568664,6.538738489739848,6.538738489739848
2012-01-16 18:00:00,273.5446949777835,279.4929753194746,5.948280341691145,6.156617004760573,5.9482803416911585,5.9482803416911585
2012-01-16 21:00:00,274.32619360850447,279.480161614536,5.153968006031505,5.363330602507828,5.153968006031521,5.153968006031521
2012-01-17 00:00:00,275.01485857841635,279.49216058154843,4.477302003132081,4.718401462324432,4.477302003132085,4.477302003132085
